trimestre,USER_ID,device_0,device_1
4,690,36,4
4,691,0,56
4,692,1,49
4,693,0,17
4,694,2,47
4,695,1,30
4,696,16,37
4,697,7,76
4,698,4,110
4,699,0,99
4,700,0,63
4,701,0,141
4,702,0,167
4,703,0,53
4,704,10,35
4,705,0,102
4,706,2,92
4,707,0,4
4,708,17,11
4,709,0,49
4,710,1,43
4,711,2,31
4,712,4,48
4,713,2,36
4,714,92,0
4,715,68,19
4,716,0,10
4,717,69,2
4,718,0,75
4,719,3,60
4,720,7,6
4,721,79,3
4,722,0,42
4,723,1,75
4,724,31,77
4,725,12,67
4,726,39,0
4,727,0,21
4,728,13,35
4,729,14,1
4,730,10,45
4,731,1,147
4,732,0,21
4,733,6,33
4,734,0,64
4,735,0,128
4,736,0,79
4,737,1,144
4,738,14,0
4,739,22,3
4,740,43,0
4,741,17,16
4,742,7,26
4,743,0,29
4,744,0,4
4,745,0,62
4,746,11,47
4,747,7,38
4,748,0,37
4,749,4,2
4,750,70,25
4,751,9,52
4,752,32,22
4,753,52,4
4,754,143,0
4,755,41,58
4,756,1,119
4,757,1,90
4,758,53,1
4,759,7,13
4,760,34,151
4,761,16,0
4,762,22,29
4,763,1,32
4,764,2,12
4,765,3,39
4,766,2,36
4,767,0,101
4,768,0,115
4,769,7,16
4,770,0,65
4,771,0,68
4,772,0,50
4,773,0,100
4,774,3,73
4,775,0,9
4,776,30,42
4,777,0,47
4,778,79,11
4,779,0,5
4,780,24,12
4,781,3,78
4,782,0,50
4,783,0,23
4,784,0,52
4,785,3,31
4,786,14,83
4,787,19,3
4,788,0,5
4,789,44,19
4,790,3,21
4,791,0,33
4,792,0,2
4,793,3,136
4,794,8,13
4,795,1,46
4,796,164,14
4,797,2,23
4,798,0,13
4,799,33,48
4,800,3,6
4,801,160,10
4,802,30,0
4,803,22,151
4,804,0,140
4,805,0,5
4,806,0,17
4,807,0,8
4,808,168,6
4,809,177,2
4,810,0,80
4,811,66,0
4,812,2,36
4,813,47,49
4,814,16,24
4,815,0,68
4,816,0,9
4,817,17,0
4,818,0,3
4,819,17,75
4,820,1,357
4,821,1,162
4,822,2,5
4,823,6,18
4,824,52,0
4,825,1,0
4,826,60,0
4,827,123,212
4,828,33,5
4,831,9,5
4,832,48,0
4,833,0,29
4,834,0,54
4,835,7,84
4,836,35,58
4,837,18,29
4,838,50,22
4,839,27,72
4,840,0,100
4,841,0,17
4,842,0,17
4,843,58,48
4,845,0,5
4,846,3,0
4,847,0,2
4,848,47,120
4,849,209,0
4,850,7,50
4,851,31,60
4,852,0,234
4,853,1,0
4,854,1,15
4,855,13,2
4,856,0,19
4,857,0,141
4,858,1,22
4,859,14,70
4,860,0,102
4,861,0,2
4,862,4,169
4,863,0,113
4,864,7,46
4,865,15,297
4,866,0,55
4,867,10,0
4,868,0,29
4,869,0,36
4,870,117,2
4,871,1,119
4,872,0,30
4,873,1,237
4,874,0,59
4,875,7,2
4,876,36,2
4,877,46,5
4,878,2,41
4,879,77,2
4,880,0,6
4,881,0,39
4,882,0,32
4,883,15,16
4,884,4,43
4,885,0,113
4,886,153,2
4,887,24,41
4,888,0,107
4,889,63,0
4,890,22,0
4,891,0,218
4,892,0,46
4,893,0,115
4,894,57,25
4,895,28,31
4,896,3,0
4,897,2,2
4,898,32,0
4,899,3,116
4,900,0,57
4,901,0,27
4,902,69,5
4,903,8,3
4,904,23,23
4,905,202,0
4,906,0,80
4,907,0,44
4,908,16,99
4,909,1,29
4,910,2,33
4,911,0,31
4,912,13,31
4,913,76,0
4,914,3,51
4,915,3,34
4,916,0,8
4,917,43,53
4,918,0,11
4,919,3,157
4,920,17,49
4,921,32,5
4,922,77,4
4,923,53,0
4,924,135,19
4,925,58,70
4,926,10,12
4,927,34,1
4,928,28,34
4,929,19,112
4,930,0,86
4,931,0,93
4,932,2,29
4,933,0,24
4,934,28,29
4,935,80,24
4,937,1,51
4,938,137,14
4,939,3,37
4,940,11,0
4,941,0,1
4,942,0,25
4,943,4,45
4,944,0,12
4,945,79,7
4,946,278,16
4,947,0,20
4,948,1,126
4,949,103,2
4,950,54,75
4,951,0,74
4,952,115,0
4,953,0,24
4,954,15,4
4,955,0,47
4,956,0,71
4,957,2,70
4,958,0,29
4,959,13,36
4,960,2,97
4,961,0,70
4,962,1,8
4,963,0,65
4,964,8,37
4,965,0,13
4,966,6,23
4,967,0,32
4,968,0,64
4,969,12,0
4,970,259,2
4,971,0,26
4,972,37,12
4,973,2,31
4,974,0,37
4,975,0,119
4,976,0,15
4,977,0,83
4,978,12,109
4,979,33,62
4,980,21,0
4,981,2,16
4,982,0,51
4,983,44,0
4,984,0,41
4,985,2,21
4,986,2,48
4,987,264,0
4,988,4,28
4,989,18,29
4,990,143,16
4,991,0,49
4,992,4,160
4,993,81,0
4,994,1,134
4,995,39,0
4,996,1,85
4,997,0,8
4,998,0,219
4,999,0,8
4,1000,7,63
4,1001,0,120
4,1002,0,13
4,1003,10,195
4,1004,7,93
4,1005,27,25
4,1007,160,44
4,1008,0,24
4,1009,141,20
4,1010,1,24
4,1012,23,0
4,1013,0,13
4,1014,200,0
4,1015,0,28
4,1016,17,43
4,1017,0,60
4,1018,9,34
4,1019,0,18
4,1020,113,12
4,1021,0,44
4,1022,4,67
4,1023,0,54
4,1024,0,217
4,1025,0,29
4,1026,9,38
4,1027,0,12
4,1028,41,102
4,1029,87,0
4,1030,7,15
4,1031,12,28
4,1032,1,12
4,1033,18,3
4,1034,43,26
4,1035,7,43
4,1036,1,5
4,1037,6,0
4,1038,0,19
4,1039,0,60
4,1040,0,3
4,1041,2,24
4,1042,8,4
4,1043,7,23
4,1044,45,0
4,1045,86,20
4,1046,2,28
4,1047,3,2
4,1048,1,58
4,1049,21,39
4,1050,15,127
4,1051,0,96
4,1052,0,24
4,1053,1,35
4,1054,27,114
4,1055,0,27
4,1056,0,159
4,1057,2,151
4,1058,40,83
4,1059,0,39
4,1060,6,36
4,1061,73,10
4,1062,0,189
4,1063,0,228
4,1064,19,19
4,1065,0,95
4,1066,1,188
4,1067,1,15
4,1068,0,11
4,1069,20,22
4,1070,74,4
4,1071,47,88
4,1072,60,80
4,1073,0,29
4,1074,0,11
4,1075,58,16
4,1076,125,1
4,1077,0,22
4,1078,7,74
4,1079,1,39
4,1080,44,1
4,1081,104,4
4,1082,2,89
4,1083,0,54
4,1084,0,64
4,1085,1,65
4,1086,0,27
4,1087,4,32
4,1088,1,70
4,1089,0,23
4,1090,14,38
4,1091,0,13
4,1092,0,24
4,1093,18,79
4,1094,16,34
4,1095,0,35
4,1096,0,3
4,1097,27,0
4,1098,145,15
4,1099,0,29
4,1100,1,88
4,1101,0,21
4,1102,0,111
4,1103,7,60
4,1104,101,0
4,1105,1,0
4,1106,0,86
4,1107,0,15
4,1108,90,104
4,1109,0,8
4,1110,3,50
4,1111,9,45
4,1112,0,12
4,1113,0,109
4,1114,55,88
4,1115,0,35
4,1116,12,61
4,1117,97,1
4,1118,0,135
4,1119,0,53
4,1120,0,46
4,1121,114,2
4,1122,6,13
4,1123,19,26
4,1124,0,59
4,1125,35,5
4,1126,83,56
4,1127,5,110
4,1128,3,64
4,1129,5,75
4,1130,0,154
4,1131,1,128
4,1132,26,4
4,1133,0,84
4,1134,0,56
4,1135,2,120
4,1136,0,97
4,1137,0,86
4,1138,2,61
4,1139,145,12
4,1140,35,20
4,1141,3,32
4,1142,10,22
4,1143,0,2
4,1144,43,50
4,1145,0,3
4,1146,2,70
4,1147,0,29
4,1148,1,112
4,1149,14,59
4,1150,0,38
4,1151,16,64
4,1152,7,110
4,1153,1,30
4,1154,1,75
4,1155,0,29
4,1156,14,93
4,1157,0,95
4,1158,0,255
4,1159,46,4
4,1160,65,0
4,1161,80,34
4,1162,0,95
4,1163,8,89
4,1164,72,1
4,1165,2,46
4,1167,1,55
4,1168,69,43
4,1169,29,27
4,1170,231,4
4,1171,6,0
4,1172,2,10
4,1173,1,25
4,1174,40,128
4,1175,0,6
4,1176,0,36
4,1177,0,17
4,1178,0,32
4,1179,0,6
4,1180,15,5
4,1181,8,46
4,1182,0,56
4,1183,0,39
4,1184,1,46
4,1185,0,36
4,1186,15,1
4,1187,17,0
4,1188,69,13
4,1189,15,36
4,1190,105,24
4,1191,4,84
4,1192,0,127
4,1193,1,18
4,1194,0,120
4,1195,7,15
4,1196,33,34
4,1198,0,20
4,1199,1,55
4,1200,196,19
4,1201,17,14
4,1202,14,107
4,1203,142,253
4,1204,7,29
4,1205,31,131
4,1206,8,104
4,1207,0,91
4,1208,15,131
4,1209,0,60
4,1210,0,11
4,1211,0,27
4,1212,2,21
4,1213,32,9
4,1214,0,9
4,1215,31,0
4,1216,1,34
4,1217,0,11
4,1218,3,8
4,1219,93,0
4,1220,35,100
4,1221,96,1
4,1222,81,40
4,1223,0,55
4,1224,218,1
4,1225,4,22
4,1226,1,100
4,1227,3,88
4,1228,1,17
4,1229,1,43
4,1230,0,149
4,1231,7,86
4,1232,6,15
4,1233,5,73
4,1234,8,44
4,1235,2,33
4,1236,0,29
4,1237,2,11
4,1238,0,65
4,1239,0,74
4,1240,186,19
4,1241,58,12
4,1242,36,16
4,1243,3,37
4,1244,21,90
4,1245,13,45
4,1246,8,85
4,1247,56,3
4,1248,0,14
4,1249,47,9
4,1250,0,79
4,1251,1,92
4,1252,0,75
4,1253,0,46
4,1254,25,0
4,1255,2,18
4,1256,0,7
4,1257,9,0
4,1258,49,42
4,1259,0,80
4,1260,10,125
4,1262,8,18
4,1263,0,15
4,1264,4,4
4,1265,1,16
4,1266,1,0
4,1267,21,0
4,1268,4,13
4,1269,11,9
4,1270,115,0
4,1271,5,0
4,1272,15,31
4,1273,0,60
4,1274,13,2
4,1275,3,34
4,1276,17,55
4,1277,2,18
4,1278,24,27
4,1279,0,13
4,1280,0,46
4,1281,8,11
4,1282,0,26
4,1283,0,120
4,1284,3,34
4,1285,37,112
4,1286,203,0
4,1287,14,38
4,1288,66,0
4,1289,0,9
4,1291,99,27
4,1292,0,107
4,1293,1,0
4,1294,0,18
4,1295,31,8
4,1296,5,17
4,1297,4,98
4,1298,0,22
4,1299,114,0
4,1300,26,9
4,1301,0,22
4,1302,3,78
4,1303,0,7
4,1304,4,129
4,1305,0,23
4,1306,3,12
4,1307,0,137
4,1308,0,31
4,1309,0,36
4,1310,6,37
4,1311,1,117
4,1312,3,22
4,1313,82,18
4,1314,0,97
4,1315,16,49
4,1316,4,58
4,1317,59,40
4,1318,0,112
4,1319,26,2
4,1320,1,172
4,1321,4,15
4,1322,7,209
4,1323,1,54
4,1324,0,75
4,1325,0,12
4,1326,2,45
4,1327,0,48
4,1328,3,1
4,1329,0,99
4,1330,7,32
4,1331,1,43
4,1332,0,32
4,1333,74,53
4,1334,4,59
4,1335,98,137
4,1336,44,0
4,1337,20,17
4,1338,11,70
4,1339,115,0
4,1340,26,9
4,1341,0,248
4,1342,0,15
4,1343,36,0
4,1344,38,20
4,1345,2,11
4,1346,25,10
4,1347,208,0
4,1348,55,0
4,1349,35,0
4,1350,2,140
4,1351,0,25
4,1352,40,0
4,1353,44,0
4,1354,17,9
4,1355,51,0
4,1356,2,42
4,1357,4,81
4,1358,0,105
4,1359,10,171
4,1360,1,38
4,1361,4,5
4,1362,7,15
4,1363,22,0
4,1364,0,6
4,1365,1,1
4,1366,30,0
4,1367,0,59
4,1368,0,18
4,1369,15,63
4,1370,0,29
4,1371,1,94
4,1372,7,18
4,1373,0,3
4,1374,138,6
4,1375,0,34
4,1376,5,12
4,1377,0,41
4,1378,0,45
4,1379,0,49
4,1380,22,82
4,1381,0,80
4,1382,240,96
4,1383,0,89
4,1384,21,6
4,1385,49,16
4,1386,0,21
4,1387,4,1
4,1388,47,56
4,1389,7,26
4,1390,54,33
4,1391,0,107
4,1392,7,43
4,1393,8,15
4,1394,1,157
4,1395,2,1
4,1396,0,30
4,1397,24,35
4,1398,1,27
4,1399,35,125
4,1400,5,89
4,1401,40,0
4,1402,17,211
4,1403,0,10
4,1404,7,32
4,1406,0,27
4,1407,2,51
4,1408,75,77
4,1409,6,58
4,1410,23,45
4,1411,30,44
4,1412,0,11
4,1413,21,87
4,1414,5,4
4,1415,0,28
4,1416,10,39
4,1417,54,30
4,1418,141,0
4,1419,0,49
4,1420,5,54
4,1421,76,1
4,1422,99,91
4,1423,2,37
4,1424,68,11
4,1425,16,35
4,1426,60,42
4,1427,1,51
4,1428,38,1
4,1429,2,49
4,1430,71,7
4,1431,1,39
4,1432,0,38
4,1433,0,49
4,1434,1,65
4,1435,0,52
4,1436,211,0
4,1437,3,5
4,1438,65,0
4,1439,12,102
4,1440,138,68
4,1441,16,11
4,1442,0,81
4,1443,0,115
4,1444,17,27
4,1445,0,25
4,1446,8,19
4,1447,0,12
4,1448,7,155
4,1449,6,28
4,1450,6,36
4,1451,0,33
4,1452,3,37
4,1453,6,90
4,1454,6,298
4,1455,1,11
4,1456,0,113
4,1457,40,20
4,1458,0,19
4,1459,2,137
4,1460,26,7
4,1461,9,24
4,1462,12,14
4,1463,0,178
4,1464,3,114
4,1465,45,23
4,1466,0,35
4,1467,114,14
4,1469,0,25
4,1470,18,12
4,1471,98,1
4,1472,6,22
4,1473,6,5
4,1474,42,28
4,1475,0,38
4,1476,0,19
4,1477,0,43
4,1478,2,22
4,1479,2,9
4,1480,0,89
4,1481,0,23
4,1482,2,104
4,1483,28,97
4,1484,2,7
4,1485,7,76
4,1486,2,51
4,1487,22,2
4,1488,27,0
4,1489,199,0
4,1490,15,49
4,1491,2,125
4,1492,267,31
4,1493,67,0
4,1494,0,50
4,1495,0,1
4,1496,0,356
4,1497,59,0
4,1498,27,0
4,1499,0,208
4,1500,128,51
4,1501,0,115
4,1502,1,37
4,1503,16,146
4,1504,1,5
4,1505,116,0
4,1506,152,38
4,1507,0,24
4,1508,3,0
4,1509,34,8
4,1510,56,0
4,1511,42,0
4,1512,3,58
4,1513,152,0
4,1514,24,24
4,1515,5,0
4,1516,5,66
4,1517,0,11
4,1518,20,17
4,1519,1,31
4,1520,68,0
4,1521,10,0
4,1522,0,2
4,1523,46,133
4,1524,177,1
4,1525,7,0
4,1526,30,8
4,1527,29,2
4,1528,0,2
4,1529,77,0
4,1530,4,157
4,1531,98,0
4,1532,0,6
4,1533,2,0
4,1534,0,84
4,1535,28,0
4,1536,4,14
4,1537,2,41
4,1538,10,137
4,1539,6,93
4,1540,57,13
4,1541,1,24
4,1542,0,44
4,1543,24,79
4,1544,11,19
4,1545,0,19
4,1546,0,19
4,1547,0,54
4,1548,0,3
4,1549,2,113
4,1550,22,1
4,1551,3,30
4,1552,1,40
4,1553,2,36
4,1554,26,0
4,1555,52,56
4,1556,31,22
4,1557,2,190
4,1558,6,178
4,1559,107,3
4,1560,13,31
4,1561,26,43
4,1562,0,57
4,1563,15,0
4,1564,13,12
4,1565,63,170
4,1566,0,116
4,1567,5,0
4,1568,179,30
4,1569,1,36
4,1570,16,80
4,1571,138,6
4,1572,3,160
4,1573,0,6
4,1574,8,102
4,1575,7,52
4,1576,2,84
4,1577,25,18
4,1578,12,3
4,1579,24,8
4,1580,21,2
4,1581,0,31
4,1582,11,174
4,1583,0,65
4,1584,117,4
4,1585,1,23
4,1586,0,19
4,1587,2,23
4,1588,36,49
4,1589,182,7
4,1590,2,82
4,1591,1,109
4,1592,30,6
4,1593,0,7
4,1594,0,199
4,1595,0,75
4,1596,0,58
4,1597,0,64
4,1598,1,44
4,1599,0,31
4,1600,0,100
4,1601,58,58
4,1602,13,1
4,1603,0,121
4,1604,0,11
4,1605,65,2
4,1606,0,53
4,1607,43,14
4,1608,9,31
4,1609,0,76
4,1610,4,63
4,1611,2,77
4,1612,56,58
4,1613,58,19
4,1614,27,95
4,1615,3,47
4,1616,0,179
4,1617,9,84
4,1618,51,0
4,1619,13,18
4,1620,2,41
4,1621,9,43
4,1622,8,46
4,1623,19,2
4,1624,76,0
4,1625,0,66
4,1626,23,22
4,1627,11,0
4,1628,92,52
4,1629,2,56
4,1630,22,33
4,1631,2,70
4,1632,14,112
4,1633,4,69
4,1634,4,44
4,1635,76,0
4,1636,1,50
4,1637,0,21
4,1638,19,0
4,1639,7,111
4,1640,2,26
4,1641,0,29
4,1642,44,0
4,1643,6,10
4,1644,1,132
4,1645,7,173
4,1646,14,22
4,1648,0,14
4,1649,0,73
4,1650,0,47
4,1652,7,9
4,1653,0,21
4,1654,2,35
4,1655,166,4
4,1656,1,8
4,1657,0,92
4,1658,54,0
4,1659,29,40
4,1660,0,73
4,1661,94,72
4,1662,0,16
4,1663,16,15
4,1664,5,143
4,1665,45,19
4,1666,2,70
4,1667,17,92
4,1668,0,47
4,1669,12,84
4,1670,0,147
4,1671,117,0
4,1672,14,97
4,1673,113,11
4,1674,0,110
4,1675,50,0
4,1676,1,51
4,1677,29,94
4,1678,0,119
4,1679,0,38
4,1680,31,81
4,1681,0,17
4,1682,0,16
4,1683,167,18
4,1684,84,34
4,1685,1,94
4,1686,3,32
4,1688,67,7
4,1689,0,57
4,1690,43,27
4,1691,14,100
4,1692,0,43
4,1693,14,7
4,1694,10,37
4,1695,30,92
