trimestre,USER_ID,device_0,device_1
4,276,0.0,1.0
4,277,0.04081632653061224,0.9591836734693877
4,278,0.1282051282051282,0.8717948717948718
4,279,0.0,1.0
4,280,0.0,1.0
4,281,0.8771929824561403,0.12280701754385964
4,284,0.0,1.0
4,285,0.8571428571428571,0.14285714285714285
4,286,0.0,1.0
4,287,0.0,1.0
4,288,0.0,1.0
4,289,0.0,1.0
4,290,0.04854368932038835,0.9514563106796117
4,291,0.0,1.0
4,292,0.20833333333333334,0.7916666666666666
4,293,0.6716417910447762,0.3283582089552239
4,294,0.0,1.0
4,295,0.02702702702702703,0.972972972972973
4,296,0.05555555555555555,0.9444444444444444
4,297,0.1,0.9
4,298,0.0,1.0
4,299,0.11363636363636363,0.8863636363636364
4,300,1.0,0.0
4,301,0.06140350877192982,0.9385964912280702
4,302,0.03896103896103896,0.961038961038961
4,303,0.0,1.0
4,304,0.03164556962025317,0.9683544303797469
4,305,0.0,1.0
4,306,0.9767441860465116,0.023255813953488372
4,307,0.06451612903225806,0.9354838709677419
4,308,0.1,0.9
4,309,0.02830188679245283,0.9716981132075472
4,310,0.3125,0.6875
4,311,0.08823529411764706,0.9117647058823529
4,312,0.0,1.0
4,313,0.0,1.0
4,315,0.0,1.0
4,316,0.16483516483516483,0.8351648351648352
4,317,0.0,1.0
4,318,0.0,1.0
4,319,0.038461538461538464,0.9615384615384616
4,320,0.19148936170212766,0.8085106382978723
4,321,0.5,0.5
4,322,0.0,1.0
4,323,0.3181818181818182,0.6818181818181818
4,324,0.38461538461538464,0.6153846153846154
4,325,0.0,1.0
4,327,0.0,1.0
4,329,0.07017543859649122,0.9298245614035088
4,330,1.0,0.0
4,331,0.9615384615384616,0.038461538461538464
4,332,0.3881578947368421,0.6118421052631579
4,333,0.3333333333333333,0.6666666666666666
4,334,0.011111111111111112,0.9888888888888889
4,335,0.9957983193277311,0.004201680672268907
4,336,0.125,0.875
4,337,0.42857142857142855,0.5714285714285714
4,338,0.3333333333333333,0.6666666666666666
4,340,0.017543859649122806,0.9824561403508771
4,341,0.005649717514124294,0.9943502824858758
4,342,0.03260869565217391,0.967391304347826
4,343,0.0,1.0
4,344,0.8181818181818182,0.18181818181818182
4,345,1.0,0.0
4,346,0.21739130434782608,0.782608695652174
4,348,1.0,0.0
4,349,0.0,1.0
4,350,0.006993006993006993,0.993006993006993
4,351,0.02857142857142857,0.9714285714285714
4,352,0.6,0.4
4,353,0.6222222222222222,0.37777777777777777
4,354,0.9506172839506173,0.04938271604938271
4,355,0.03333333333333333,0.9666666666666667
4,356,0.3125,0.6875
4,357,0.021505376344086023,0.978494623655914
4,358,0.11666666666666667,0.8833333333333333
4,359,0.01282051282051282,0.9871794871794872
4,360,0.11320754716981132,0.8867924528301887
4,361,0.4585152838427948,0.5414847161572053
4,362,0.7283236994219653,0.27167630057803466
4,363,0.0,1.0
4,364,0.0,1.0
4,365,0.4370860927152318,0.5629139072847682
4,366,0.0,1.0
4,367,0.11538461538461539,0.8846153846153846
4,368,1.0,0.0
4,369,1.0,0.0
4,370,0.034482758620689655,0.9655172413793104
4,371,0.13333333333333333,0.8666666666666667
4,372,0.02247191011235955,0.9775280898876404
4,373,0.0,1.0
4,374,0.7435897435897436,0.2564102564102564
4,375,0.1464088397790055,0.8535911602209945
4,377,0.28289473684210525,0.7171052631578947
4,378,0.0,1.0
4,379,0.0,1.0
4,380,0.0,1.0
4,381,0.875,0.125
4,382,0.07086614173228346,0.9291338582677166
4,384,0.136986301369863,0.863013698630137
4,385,0.0,1.0
4,386,1.0,0.0
4,387,0.22274881516587677,0.7772511848341233
4,388,0.9029126213592233,0.0970873786407767
4,389,0.0,1.0
4,390,0.8547008547008547,0.1452991452991453
4,391,0.0,1.0
4,392,0.1746031746031746,0.8253968253968254
4,393,1.0,0.0
4,394,0.0,1.0
4,395,1.0,0.0
4,396,0.0,1.0
4,397,0.2222222222222222,0.7777777777777778
4,398,1.0,0.0
4,399,0.0,1.0
4,400,0.03349282296650718,0.9665071770334929
4,401,0.5,0.5
4,402,0.06666666666666667,0.9333333333333333
4,403,0.6,0.4
4,404,0.02586206896551724,0.9741379310344828
4,405,0.0,1.0
4,406,0.016194331983805668,0.9838056680161943
4,407,0.26666666666666666,0.7333333333333333
4,408,0.22413793103448276,0.7758620689655172
4,409,0.3103448275862069,0.6896551724137931
4,410,0.0,1.0
4,411,0.4126984126984127,0.5873015873015873
4,412,0.0,1.0
4,414,0.0,1.0
4,415,0.2222222222222222,0.7777777777777778
4,416,0.09259259259259259,0.9074074074074074
4,417,0.125,0.875
4,418,0.0,1.0
4,419,0.05517241379310345,0.9448275862068966
4,420,0.3076923076923077,0.6923076923076923
4,421,0.04424778761061947,0.9557522123893806
4,422,0.0,1.0
4,423,0.0,1.0
4,424,0.014925373134328358,0.9850746268656716
4,425,0.05172413793103448,0.9482758620689655
4,426,1.0,0.0
4,428,0.3888888888888889,0.6111111111111112
4,429,0.0,1.0
4,430,0.1891891891891892,0.8108108108108109
4,431,0.16666666666666666,0.8333333333333334
4,432,0.25,0.75
4,433,1.0,0.0
4,434,0.975609756097561,0.024390243902439025
4,435,0.5263157894736842,0.47368421052631576
4,436,1.0,0.0
4,437,0.4875,0.5125
4,438,0.25,0.75
4,439,0.0,1.0
4,440,0.007874015748031496,0.9921259842519685
4,441,1.0,0.0
4,442,0.62,0.38
4,443,0.725925925925926,0.2740740740740741
4,444,0.6111111111111112,0.3888888888888889
4,445,0.0,1.0
4,446,0.6206896551724138,0.3793103448275862
4,447,0.0,1.0
4,448,0.0,1.0
4,449,0.2653061224489796,0.7346938775510204
4,450,0.2,0.8
4,451,0.9791666666666666,0.020833333333333332
4,452,0.5,0.5
4,453,0.7023809523809523,0.2976190476190476
4,454,0.0,1.0
4,455,0.0,1.0
4,456,0.0,1.0
4,457,0.30666666666666664,0.6933333333333334
4,459,0.6363636363636364,0.36363636363636365
4,460,0.15730337078651685,0.8426966292134831
4,461,0.9809523809523809,0.01904761904761905
4,462,0.0,1.0
4,463,1.0,0.0
4,464,0.0,1.0
4,465,0.0,1.0
4,466,0.8909090909090909,0.10909090909090909
4,467,0.0,1.0
4,468,0.7058823529411765,0.29411764705882354
4,469,0.23809523809523808,0.7619047619047619
4,470,0.0,1.0
4,471,0.36486486486486486,0.6351351351351351
4,472,0.0,1.0
4,473,0.8461538461538461,0.15384615384615385
4,474,0.25,0.75
4,475,0.03125,0.96875
4,477,0.9583333333333334,0.041666666666666664
4,478,0.0,1.0
4,479,0.18055555555555555,0.8194444444444444
4,480,1.0,0.0
4,481,0.9090909090909091,0.09090909090909091
4,482,0.0,1.0
4,483,0.20512820512820512,0.7948717948717948
4,484,1.0,0.0
4,485,0.0,1.0
4,486,0.9259259259259259,0.07407407407407407
4,487,0.0,1.0
4,488,0.02040816326530612,0.9795918367346939
4,490,0.95,0.05
4,491,1.0,0.0
4,492,1.0,0.0
4,493,0.0,1.0
4,494,0.0,1.0
4,496,0.8409090909090909,0.1590909090909091
4,497,0.0,1.0
4,498,0.16216216216216217,0.8378378378378378
4,499,0.125,0.875
4,500,0.9770114942528736,0.022988505747126436
4,501,0.0,1.0
4,502,0.025974025974025976,0.974025974025974
4,503,0.0,1.0
4,504,0.0,1.0
4,505,0.5172413793103449,0.4827586206896552
4,506,0.0,1.0
4,507,1.0,0.0
4,508,0.06349206349206349,0.9365079365079365
4,509,1.0,0.0
4,510,0.6829268292682927,0.3170731707317073
4,511,0.13286713286713286,0.8671328671328671
4,512,0.5517241379310345,0.4482758620689655
4,513,0.017857142857142856,0.9821428571428571
4,515,0.16666666666666666,0.8333333333333334
4,516,0.050505050505050504,0.9494949494949495
4,517,1.0,0.0
4,518,0.0,1.0
4,519,0.0,1.0
4,520,0.0,1.0
4,521,0.32653061224489793,0.673469387755102
4,522,0.009174311926605505,0.9908256880733946
4,523,0.8760330578512396,0.12396694214876033
4,524,0.03333333333333333,0.9666666666666667
4,525,0.20930232558139536,0.7906976744186046
4,526,0.2,0.8
4,527,0.0,1.0
4,528,0.0,1.0
4,529,0.4,0.6
4,530,0.03333333333333333,0.9666666666666667
4,531,0.0,1.0
4,532,0.03225806451612903,0.967741935483871
4,533,0.01694915254237288,0.9830508474576272
4,534,0.978448275862069,0.021551724137931036
4,535,0.0,1.0
4,536,0.0,1.0
4,537,0.18421052631578946,0.8157894736842105
4,538,0.6944444444444444,0.3055555555555556
4,539,0.6352941176470588,0.36470588235294116
4,540,0.46153846153846156,0.5384615384615384
4,541,0.2903225806451613,0.7096774193548387
4,542,0.970873786407767,0.02912621359223301
4,543,0.0,1.0
4,544,0.08955223880597014,0.9104477611940298
4,545,1.0,0.0
4,546,0.08163265306122448,0.9183673469387755
4,547,0.19230769230769232,0.8076923076923077
4,548,1.0,0.0
4,549,0.0,1.0
4,550,0.014492753623188406,0.9855072463768116
4,551,1.0,0.0
4,552,0.0,1.0
4,553,0.9920634920634921,0.007936507936507936
4,554,0.05357142857142857,0.9464285714285714
4,555,0.0,1.0
4,556,0.0,1.0
4,557,0.32142857142857145,0.6785714285714286
4,558,0.0,1.0
4,559,0.0,1.0
4,560,0.5376344086021505,0.46236559139784944
4,561,0.0,1.0
4,562,0.0,1.0
4,563,0.0,1.0
4,564,0.0,1.0
4,565,0.16058394160583941,0.8394160583941606
4,566,0.0,1.0
4,567,0.9883268482490273,0.011673151750972763
4,568,0.5625,0.4375
4,569,0.0,1.0
4,570,0.0,1.0
4,571,0.638095238095238,0.3619047619047619
4,572,0.0,1.0
4,573,0.0,1.0
4,574,0.0,1.0
4,575,1.0,0.0
4,576,0.0,1.0
4,577,0.017857142857142856,0.9821428571428571
4,578,0.0,1.0
4,579,0.46153846153846156,0.5384615384615384
4,580,0.5738916256157636,0.42610837438423643
4,581,0.6326530612244898,0.3673469387755102
4,582,0.4467005076142132,0.5532994923857868
4,583,0.23076923076923078,0.7692307692307693
4,584,0.0,1.0
4,585,0.0,1.0
4,586,0.0,1.0
4,587,0.0,1.0
4,588,1.0,0.0
4,589,0.043478260869565216,0.9565217391304348
4,590,0.060240963855421686,0.9397590361445783
4,591,0.0,1.0
4,592,0.5428571428571428,0.45714285714285713
4,593,0.0,1.0
4,594,0.0,1.0
4,595,0.3275862068965517,0.6724137931034483
4,596,0.19327731092436976,0.8067226890756303
4,597,0.0,1.0
4,598,0.014285714285714285,0.9857142857142858
4,599,0.045454545454545456,0.9545454545454546
4,600,0.014925373134328358,0.9850746268656716
4,601,0.0,1.0
4,602,0.875,0.125
4,603,0.24066390041493776,0.7593360995850622
4,604,0.06666666666666667,0.9333333333333333
4,605,0.02857142857142857,0.9714285714285714
4,606,0.1111111111111111,0.8888888888888888
4,607,0.0,1.0
4,608,0.0,1.0
4,609,1.0,0.0
4,610,0.3492063492063492,0.6507936507936508
4,611,0.0,1.0
4,612,0.2857142857142857,0.7142857142857143
4,613,0.9411764705882353,0.058823529411764705
4,614,1.0,0.0
4,615,0.03305785123966942,0.9669421487603306
4,616,0.0,1.0
4,617,0.18548387096774194,0.8145161290322581
4,618,0.6904761904761905,0.30952380952380953
4,619,0.06172839506172839,0.9382716049382716
4,620,0.0,1.0
4,621,0.9893617021276596,0.010638297872340425
4,622,0.0,1.0
4,623,0.11764705882352941,0.8823529411764706
4,624,0.1111111111111111,0.8888888888888888
4,625,0.9,0.1
4,626,0.0625,0.9375
4,627,0.06060606060606061,0.9393939393939394
4,628,0.0,1.0
4,629,0.04032258064516129,0.9596774193548387
4,630,0.0,1.0
4,631,0.0625,0.9375
4,632,0.0,1.0
4,633,0.0,1.0
4,634,1.0,0.0
4,635,0.52,0.48
4,636,0.0,1.0
4,637,0.8351648351648352,0.16483516483516483
4,638,0.7105263157894737,0.2894736842105263
4,639,0.9302325581395349,0.06976744186046512
4,640,0.13953488372093023,0.8604651162790697
4,641,0.2,0.8
4,642,0.0,1.0
4,643,0.2391304347826087,0.7608695652173914
4,644,0.0,1.0
4,645,0.0,1.0
4,646,0.1111111111111111,0.8888888888888888
4,647,0.0547945205479452,0.9452054794520548
4,648,0.0,1.0
4,649,0.0,1.0
4,650,0.35294117647058826,0.6470588235294118
4,651,0.0,1.0
4,652,0.29508196721311475,0.7049180327868853
4,653,0.84251968503937,0.15748031496062992
4,654,0.3888888888888889,0.6111111111111112
4,655,1.0,0.0
4,656,0.0,1.0
4,657,0.7557251908396947,0.24427480916030533
4,658,0.0,1.0
4,659,0.0,1.0
4,660,0.32786885245901637,0.6721311475409836
4,661,0.0,1.0
4,662,0.8513513513513513,0.14864864864864866
4,663,0.017699115044247787,0.9823008849557522
4,664,0.030303030303030304,0.9696969696969697
4,665,0.3157894736842105,0.6842105263157895
4,666,0.9333333333333333,0.06666666666666667
4,667,0.9534883720930233,0.046511627906976744
4,668,0.0,1.0
4,669,0.0,1.0
4,670,0.0684931506849315,0.9315068493150684
4,671,0.0,1.0
4,672,0.0,1.0
4,673,0.0,1.0
4,674,0.2545454545454545,0.7454545454545455
4,675,0.425531914893617,0.574468085106383
4,676,0.14166666666666666,0.8583333333333333
4,677,0.1724137931034483,0.8275862068965517
4,678,0.475,0.525
4,679,0.0,1.0
4,680,0.0,1.0
4,681,0.08823529411764706,0.9117647058823529
4,682,0.0,1.0
4,683,0.0,1.0
4,684,0.0,1.0
4,686,0.06896551724137931,0.9310344827586207
4,687,0.19444444444444445,0.8055555555555556
4,688,1.0,0.0
4,689,0.0,1.0
4,690,0.9,0.1
4,691,0.0,1.0
4,692,0.02,0.98
4,693,0.0,1.0
4,694,0.04081632653061224,0.9591836734693877
4,695,0.03225806451612903,0.967741935483871
4,696,0.3018867924528302,0.6981132075471698
4,697,0.08433734939759036,0.9156626506024096
4,698,0.03508771929824561,0.9649122807017544
4,699,0.0,1.0
4,700,0.0,1.0
4,701,0.0,1.0
4,702,0.0,1.0
4,703,0.0,1.0
4,704,0.2222222222222222,0.7777777777777778
4,705,0.0,1.0
4,706,0.02127659574468085,0.9787234042553191
4,707,0.0,1.0
4,708,0.6071428571428571,0.39285714285714285
4,709,0.0,1.0
4,710,0.022727272727272728,0.9772727272727273
4,711,0.06060606060606061,0.9393939393939394
4,712,0.07692307692307693,0.9230769230769231
4,713,0.05263157894736842,0.9473684210526315
4,714,1.0,0.0
4,715,0.7816091954022989,0.21839080459770116
4,716,0.0,1.0
4,717,0.971830985915493,0.028169014084507043
4,718,0.0,1.0
4,719,0.047619047619047616,0.9523809523809523
4,720,0.5384615384615384,0.46153846153846156
4,721,0.9634146341463414,0.036585365853658534
4,722,0.0,1.0
4,723,0.013157894736842105,0.9868421052631579
4,724,0.28703703703703703,0.7129629629629629
4,725,0.1518987341772152,0.8481012658227848
4,726,1.0,0.0
4,727,0.0,1.0
4,728,0.2708333333333333,0.7291666666666666
4,729,0.9333333333333333,0.06666666666666667
4,730,0.18181818181818182,0.8181818181818182
4,731,0.006756756756756757,0.9932432432432432
4,732,0.0,1.0
4,733,0.15384615384615385,0.8461538461538461
4,734,0.0,1.0
4,735,0.0,1.0
4,736,0.0,1.0
4,737,0.006896551724137931,0.993103448275862
4,738,1.0,0.0
4,739,0.88,0.12
4,740,1.0,0.0
4,741,0.5151515151515151,0.48484848484848486
4,742,0.21212121212121213,0.7878787878787878
4,743,0.0,1.0
4,744,0.0,1.0
4,745,0.0,1.0
4,746,0.1896551724137931,0.8103448275862069
4,747,0.15555555555555556,0.8444444444444444
4,748,0.0,1.0
4,749,0.6666666666666666,0.3333333333333333
4,750,0.7368421052631579,0.2631578947368421
4,751,0.14754098360655737,0.8524590163934426
4,752,0.5925925925925926,0.4074074074074074
4,753,0.9285714285714286,0.07142857142857142
4,754,1.0,0.0
4,755,0.41414141414141414,0.5858585858585859
4,756,0.008333333333333333,0.9916666666666667
4,757,0.01098901098901099,0.989010989010989
4,758,0.9814814814814815,0.018518518518518517
4,759,0.35,0.65
4,760,0.1837837837837838,0.8162162162162162
4,761,1.0,0.0
4,762,0.43137254901960786,0.5686274509803921
4,763,0.030303030303030304,0.9696969696969697
4,764,0.14285714285714285,0.8571428571428571
4,765,0.07142857142857142,0.9285714285714286
4,766,0.05263157894736842,0.9473684210526315
4,767,0.0,1.0
4,768,0.0,1.0
4,769,0.30434782608695654,0.6956521739130435
4,770,0.0,1.0
4,771,0.0,1.0
4,772,0.0,1.0
4,773,0.0,1.0
4,774,0.039473684210526314,0.9605263157894737
4,775,0.0,1.0
4,776,0.4166666666666667,0.5833333333333334
4,777,0.0,1.0
4,778,0.8777777777777778,0.12222222222222222
4,779,0.0,1.0
4,780,0.6666666666666666,0.3333333333333333
4,781,0.037037037037037035,0.9629629629629629
4,782,0.0,1.0
4,783,0.0,1.0
4,784,0.0,1.0
4,785,0.08823529411764706,0.9117647058823529
4,786,0.14432989690721648,0.8556701030927835
4,787,0.8636363636363636,0.13636363636363635
4,788,0.0,1.0
4,789,0.6984126984126984,0.30158730158730157
4,790,0.125,0.875
4,791,0.0,1.0
4,792,0.0,1.0
4,793,0.02158273381294964,0.9784172661870504
4,794,0.38095238095238093,0.6190476190476191
4,795,0.02127659574468085,0.9787234042553191
4,796,0.9213483146067416,0.07865168539325842
4,797,0.08,0.92
4,798,0.0,1.0
4,799,0.4074074074074074,0.5925925925925926
4,800,0.3333333333333333,0.6666666666666666
4,801,0.9411764705882353,0.058823529411764705
4,802,1.0,0.0
4,803,0.12716763005780346,0.8728323699421965
4,804,0.0,1.0
4,805,0.0,1.0
4,806,0.0,1.0
4,807,0.0,1.0
4,808,0.9655172413793104,0.034482758620689655
4,809,0.9888268156424581,0.0111731843575419
4,810,0.0,1.0
4,811,1.0,0.0
4,812,0.05263157894736842,0.9473684210526315
4,813,0.4895833333333333,0.5104166666666666
4,814,0.4,0.6
4,815,0.0,1.0
4,816,0.0,1.0
4,817,1.0,0.0
4,818,0.0,1.0
4,819,0.18478260869565216,0.8152173913043478
4,820,0.002793296089385475,0.9972067039106145
4,821,0.006134969325153374,0.9938650306748467
4,822,0.2857142857142857,0.7142857142857143
4,823,0.25,0.75
4,824,1.0,0.0
4,825,1.0,0.0
4,826,1.0,0.0
4,827,0.36716417910447763,0.6328358208955224
4,828,0.868421052631579,0.13157894736842105
4,831,0.6428571428571429,0.35714285714285715
4,832,1.0,0.0
4,833,0.0,1.0
4,834,0.0,1.0
4,835,0.07692307692307693,0.9230769230769231
4,836,0.3763440860215054,0.6236559139784946
4,837,0.3829787234042553,0.6170212765957447
4,838,0.6944444444444444,0.3055555555555556
4,839,0.2727272727272727,0.7272727272727273
4,840,0.0,1.0
4,841,0.0,1.0
4,842,0.0,1.0
4,843,0.5471698113207547,0.4528301886792453
4,845,0.0,1.0
4,846,1.0,0.0
4,847,0.0,1.0
4,848,0.281437125748503,0.718562874251497
4,849,1.0,0.0
4,850,0.12280701754385964,0.8771929824561403
4,851,0.34065934065934067,0.6593406593406593
4,852,0.0,1.0
4,853,1.0,0.0
